Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-14 00:00:00-04:00,38.47999954223633,38.58000183105469,37.459999084472656,37.93000030517578,7343100,0.0,0.0
2024-10-15 00:00:00-04:00,37.801998138427734,38.22999954223633,37.18000030517578,38.13999938964844,6921800,0.0,0.0
2024-10-16 00:00:00-04:00,38.20000076293945,38.63999938964844,37.11000061035156,37.20000076293945,6953200,0.0,0.0
2024-10-17 00:00:00-04:00,37.5099983215332,37.93000030517578,36.29999923706055,37.650001525878906,7753600,0.0,0.0
2024-10-18 00:00:00-04:00,38.709999084472656,39.349998474121094,38.119998931884766,38.459999084472656,7605800,0.0,0.0
2024-10-21 00:00:00-04:00,38.11000061035156,38.2599983215332,36.595001220703125,37.15999984741211,11964600,0.0,0.0
2024-10-22 00:00:00-04:00,36.88999938964844,37.939998626708984,36.849998474121094,37.66999816894531,5420200,0.0,0.0
2024-10-23 00:00:00-04:00,37.439998626708984,37.775001525878906,36.4900016784668,36.599998474121094,4120300,0.0,0.0
2024-10-24 00:00:00-04:00,36.81999969482422,37.02000045776367,36.34000015258789,36.779998779296875,4091000,0.0,0.0
2024-10-25 00:00:00-04:00,36.970001220703125,37.029998779296875,35.810001373291016,36.470001220703125,8753400,0.0,0.0
2024-10-28 00:00:00-04:00,36.900001525878906,36.900001525878906,36.0,36.560001373291016,7903800,0.0,0.0
2024-10-29 00:00:00-04:00,36.54999923706055,36.91999816894531,36.029998779296875,36.77000045776367,6928700,0.0,0.0
2024-10-30 00:00:00-04:00,36.66999816894531,37.29999923706055,36.349998474121094,36.869998931884766,4831900,0.0,0.0
2024-10-31 00:00:00-04:00,36.709999084472656,36.75,35.29999923706055,35.31999969482422,7213700,0.0,0.0
2024-11-01 00:00:00-04:00,35.5099983215332,36.380001068115234,35.41999816894531,35.689998626708984,5484000,0.0,0.0
2024-11-04 00:00:00-05:00,35.59000015258789,36.25299835205078,35.099998474121094,35.689998626708984,6489500,0.0,0.0
2024-11-05 00:00:00-05:00,35.7599983215332,36.650001525878906,35.70000076293945,36.45000076293945,6914500,0.0,0.0
2024-11-06 00:00:00-05:00,38.130001068115234,38.71500015258789,37.3650016784668,38.25,13211700,0.0,0.0
2024-11-07 00:00:00-05:00,38.63999938964844,39.380001068115234,38.29999923706055,38.97999954223633,25107800,0.0,0.0
2024-11-08 00:00:00-05:00,39.119998931884766,41.39500045776367,38.10300064086914,40.130001068115234,30274900,0.0,0.0
2024-11-11 00:00:00-05:00,41.86800003051758,43.33000183105469,41.08000183105469,43.209999084472656,18493100,0.0,0.0
2024-11-12 00:00:00-05:00,42.150001525878906,43.314998626708984,41.689998626708984,41.709999084472656,12019900,0.0,0.0
2024-11-13 00:00:00-05:00,42.869998931884766,43.09000015258789,41.439998626708984,41.880001068115234,9168900,0.0,0.0
2024-11-14 00:00:00-05:00,42.060001373291016,42.099998474121094,41.06999969482422,41.13999938964844,6573500,0.0,0.0
2024-11-15 00:00:00-05:00,40.75,40.75,38.939998626708984,39.84000015258789,11524600,0.0,0.0
2024-11-18 00:00:00-05:00,40.0,42.4900016784668,39.939998626708984,42.349998474121094,12760000,0.0,0.0
2024-11-19 00:00:00-05:00,41.880001068115234,43.29999923706055,41.7599983215332,43.209999084472656,7812600,0.0,0.0
2024-11-20 00:00:00-05:00,43.65599822998047,44.25,42.97999954223633,43.79999923706055,6420600,0.0,0.0
2024-11-21 00:00:00-05:00,43.79999923706055,44.47999954223633,43.41999816894531,43.54999923706055,6107700,0.0,0.0
2024-11-22 00:00:00-05:00,43.54999923706055,44.130001068115234,42.98500061035156,43.09000015258789,7618400,0.0,0.0
2024-11-25 00:00:00-05:00,43.25,43.560001373291016,42.720001220703125,43.0,9387300,0.0,0.0
2024-11-26 00:00:00-05:00,42.9900016784668,43.48099899291992,42.755001068115234,43.060001373291016,5694100,0.0,0.0
2024-11-27 00:00:00-05:00,43.0099983215332,44.040000915527344,42.75,43.029998779296875,6484700,0.0,0.0
2024-11-29 00:00:00-05:00,43.2599983215332,44.22999954223633,43.18000030517578,43.650001525878906,3610700,0.0,0.0
2024-12-02 00:00:00-05:00,43.83000183105469,44.46699905395508,43.59000015258789,43.93000030517578,6108800,0.0,0.0
2024-12-03 00:00:00-05:00,43.540000915527344,44.06999969482422,43.08000183105469,43.970001220703125,4666900,0.0,0.0
2024-12-04 00:00:00-05:00,44.26499938964844,45.220001220703125,43.68000030517578,44.77000045776367,10968600,0.0,0.0
2024-12-05 00:00:00-05:00,44.93000030517578,45.869998931884766,44.75,44.84000015258789,6094700,0.0,0.0
2024-12-06 00:00:00-05:00,44.939998626708984,45.720001220703125,42.38999938964844,44.2599983215332,11350500,0.0,0.0
2024-12-09 00:00:00-05:00,43.779998779296875,43.89500045776367,42.45000076293945,42.47999954223633,8211300,0.0,0.0
2024-12-10 00:00:00-05:00,42.5,43.27000045776367,41.65999984741211,41.70000076293945,5668400,0.0,0.0
2024-12-11 00:00:00-05:00,42.060001373291016,42.47999954223633,41.619998931884766,41.650001525878906,5033800,0.0,0.0
2024-12-12 00:00:00-05:00,41.599998474121094,41.81999969482422,41.18000030517578,41.470001220703125,5247800,0.0,0.0
2024-12-13 00:00:00-05:00,42.060001373291016,42.060001373291016,39.215999603271484,39.880001068115234,10980100,0.0,0.0
2024-12-16 00:00:00-05:00,40.130001068115234,40.20000076293945,39.10499954223633,39.2400016784668,7540400,0.0,0.0
2024-12-17 00:00:00-05:00,38.981998443603516,41.15999984741211,38.45000076293945,40.720001220703125,12900500,0.0,0.0
2024-12-18 00:00:00-05:00,40.77000045776367,40.869998931884766,38.25,38.75,9938200,0.0,0.0
2024-12-19 00:00:00-05:00,39.0,39.51499938964844,38.2599983215332,39.400001525878906,9804400,0.0,0.0
2024-12-20 00:00:00-05:00,38.900001525878906,40.619998931884766,38.849998474121094,40.349998474121094,12514900,0.0,0.0
2024-12-23 00:00:00-05:00,40.29999923706055,40.38999938964844,38.25,38.34000015258789,8111000,0.0,0.0
2024-12-24 00:00:00-05:00,38.5,38.65999984741211,37.939998626708984,38.56999969482422,3171200,0.0,0.0
2024-12-26 00:00:00-05:00,38.16999816894531,38.59000015258789,37.650001525878906,38.459999084472656,4777200,0.0,0.0
2024-12-27 00:00:00-05:00,38.0,38.5,37.529998779296875,37.91999816894531,4366200,0.0,0.0
2024-12-30 00:00:00-05:00,37.38999938964844,37.720001220703125,36.650001525878906,37.099998474121094,6430000,0.0,0.0
2024-12-31 00:00:00-05:00,37.400001525878906,37.400001525878906,36.70000076293945,37.20000076293945,6563200,0.0,0.0
2025-01-02 00:00:00-05:00,37.2599983215332,37.51499938964844,36.029998779296875,36.290000915527344,6824400,0.0,0.0
2025-01-03 00:00:00-05:00,36.060001373291016,37.47999954223633,35.959999084472656,37.45000076293945,7487600,0.0,0.0
2025-01-06 00:00:00-05:00,37.84000015258789,38.279998779296875,37.220001220703125,37.25,8485000,0.0,0.0
2025-01-07 00:00:00-05:00,37.619998931884766,38.70000076293945,37.040000915527344,37.36000061035156,9428000,0.0,0.0
2025-01-08 00:00:00-05:00,37.47999954223633,38.88999938964844,37.47999954223633,38.349998474121094,10333100,0.0,0.0
2025-01-10 00:00:00-05:00,38.119998931884766,39.84000015258789,38.0099983215332,39.4900016784668,11490700,0.0,0.0
2025-01-13 00:00:00-05:00,39.060001373291016,39.948001861572266,38.650001525878906,39.83000183105469,6893700,0.0,0.0
2025-01-14 00:00:00-05:00,40.165000915527344,40.95500183105469,39.54999923706055,40.0,7363800,0.0,0.0
2025-01-15 00:00:00-05:00,41.0,41.755001068115234,38.61000061035156,38.720001220703125,15576000,0.0,0.0
2025-01-16 00:00:00-05:00,39.0,40.43000030517578,38.68000030517578,39.68000030517578,9748900,0.0,0.0
2025-01-17 00:00:00-05:00,40.060001373291016,40.35499954223633,39.09000015258789,39.290000915527344,7145400,0.0,0.0
2025-01-21 00:00:00-05:00,39.7599983215332,41.68000030517578,39.62200164794922,41.5099983215332,8708200,0.0,0.0
2025-01-22 00:00:00-05:00,41.70000076293945,42.15999984741211,40.939998626708984,40.97999954223633,6902000,0.0,0.0
2025-01-23 00:00:00-05:00,40.77000045776367,41.53499984741211,40.25,41.5099983215332,3781800,0.0,0.0
2025-01-24 00:00:00-05:00,41.56999969482422,42.0,41.09000015258789,41.34000015258789,4881400,0.0,0.0
2025-01-27 00:00:00-05:00,40.5,41.45500183105469,40.06999969482422,41.11000061035156,5941600,0.0,0.0
2025-01-28 00:00:00-05:00,41.25,42.279998779296875,41.22999954223633,42.0,6114900,0.0,0.0
2025-01-29 00:00:00-05:00,42.20000076293945,42.30500030517578,41.20000076293945,41.900001525878906,4023300,0.0,0.0
2025-01-30 00:00:00-05:00,42.38999938964844,43.15999984741211,42.36000061035156,42.72999954223633,4884300,0.0,0.0
2025-01-31 00:00:00-05:00,42.900001525878906,43.0,41.64500045776367,41.95000076293945,5131100,0.0,0.0
2025-02-03 00:00:00-05:00,41.06999969482422,42.38999938964844,40.86000061035156,41.38999938964844,6101400,0.0,0.0
2025-02-04 00:00:00-05:00,40.22999954223633,41.81999969482422,39.7599983215332,41.75,12385800,0.0,0.0
2025-02-05 00:00:00-05:00,42.529998779296875,42.7859992980957,41.4900016784668,42.2400016784668,6336700,0.0,0.0
2025-02-06 00:00:00-05:00,42.290000915527344,42.76499938964844,41.5,42.439998626708984,5432200,0.0,0.0
2025-02-07 00:00:00-05:00,42.77000045776367,43.0,41.86000061035156,42.279998779296875,6561800,0.0,0.0
2025-02-10 00:00:00-05:00,42.65999984741211,43.130001068115234,42.11000061035156,42.84000015258789,7204600,0.0,0.0
2025-02-11 00:00:00-05:00,42.44499969482422,44.150001525878906,42.43000030517578,43.439998626708984,7826200,0.0,0.0
2025-02-12 00:00:00-05:00,42.779998779296875,45.5,42.70000076293945,45.439998626708984,9408200,0.0,0.0
2025-02-13 00:00:00-05:00,44.959999084472656,47.099998474121094,44.84000015258789,46.45000076293945,22036100,0.0,0.0
2025-02-14 00:00:00-05:00,48.720001220703125,53.61000061035156,48.040000915527344,53.4900016784668,48335400,0.0,0.0
2025-02-18 00:00:00-05:00,53.03499984741211,53.5,50.29999923706055,51.4900016784668,20454400,0.0,0.0
2025-02-19 00:00:00-05:00,51.154998779296875,51.154998779296875,49.349998474121094,50.779998779296875,14695700,0.0,0.0
2025-02-20 00:00:00-05:00,50.22999954223633,50.5,47.83000183105469,49.439998626708984,12214400,0.0,0.0
2025-02-21 00:00:00-05:00,49.33000183105469,49.5880012512207,45.470001220703125,45.56999969482422,16268600,0.0,0.0
2025-02-24 00:00:00-05:00,45.790000915527344,46.150001525878906,44.029998779296875,44.27000045776367,11817400,0.0,0.0
2025-02-25 00:00:00-05:00,44.04999923706055,44.150001525878906,41.52000045776367,42.5099983215332,21571000,0.0,0.0
2025-02-26 00:00:00-05:00,43.060001373291016,44.75,42.900001525878906,43.36000061035156,13406800,0.0,0.0
2025-02-27 00:00:00-05:00,43.70000076293945,44.36000061035156,42.560001373291016,42.7400016784668,7728000,0.0,0.0
2025-02-28 00:00:00-05:00,42.369998931884766,43.95500183105469,42.279998779296875,43.86000061035156,6215500,0.0,0.0
2025-03-03 00:00:00-05:00,44.2599983215332,44.47999954223633,41.52000045776367,41.59000015258789,9420100,0.0,0.0
2025-03-04 00:00:00-05:00,40.70500183105469,42.52000045776367,39.25,41.29999923706055,15532200,0.0,0.0
2025-03-05 00:00:00-05:00,41.625,43.505001068115234,41.220001220703125,43.40999984741211,11665100,0.0,0.0
2025-03-06 00:00:00-05:00,42.130001068115234,42.7400016784668,39.77000045776367,40.099998474121094,10642100,0.0,0.0
2025-03-07 00:00:00-05:00,39.880001068115234,40.34000015258789,36.52000045776367,39.40999984741211,20418300,0.0,0.0
2025-03-10 00:00:00-04:00,37.880001068115234,38.04999923706055,36.21500015258789,37.2400016784668,14553200,0.0,0.0
2025-03-11 00:00:00-04:00,37.11000061035156,39.67499923706055,37.099998474121094,38.65999984741211,14825600,0.0,0.0
2025-03-12 00:00:00-04:00,39.869998931884766,41.06999969482422,38.334999084472656,38.630001068115234,10191200,0.0,0.0
2025-03-13 00:00:00-04:00,38.529998779296875,38.70000076293945,36.880001068115234,36.9900016784668,6674100,0.0,0.0
2025-03-14 00:00:00-04:00,37.7599983215332,38.13999938964844,36.93000030517578,37.869998931884766,8750100,0.0,0.0
2025-03-17 00:00:00-04:00,37.810001373291016,39.31999969482422,37.720001220703125,38.72999954223633,7806300,0.0,0.0
2025-03-18 00:00:00-04:00,38.349998474121094,38.849998474121094,36.560001373291016,36.90999984741211,7783000,0.0,0.0
2025-03-19 00:00:00-04:00,37.2400016784668,39.189998626708984,36.7599983215332,38.540000915527344,9329400,0.0,0.0
2025-03-20 00:00:00-04:00,38.16999816894531,39.29999923706055,38.09000015258789,38.439998626708984,8991700,0.0,0.0
2025-03-21 00:00:00-04:00,37.9900016784668,39.59000015258789,37.595001220703125,39.4900016784668,9574300,0.0,0.0
2025-03-24 00:00:00-04:00,40.25,40.9900016784668,40.0359992980957,40.52000045776367,7661400,0.0,0.0
2025-03-25 00:00:00-04:00,40.5,40.5099983215332,38.119998931884766,38.95000076293945,13400400,0.0,0.0
2025-03-26 00:00:00-04:00,38.459999084472656,38.72999954223633,37.16999816894531,37.68000030517578,8111600,0.0,0.0
2025-03-27 00:00:00-04:00,37.29999923706055,38.029998779296875,36.90999984741211,37.040000915527344,6963400,0.0,0.0
2025-03-28 00:00:00-04:00,36.65999984741211,36.8650016784668,35.04999923706055,35.290000915527344,10970500,0.0,0.0
2025-03-31 00:00:00-04:00,33.83000183105469,34.415000915527344,32.72999954223633,33.209999084472656,15060600,0.0,0.0
2025-04-01 00:00:00-04:00,33.19499969482422,33.448001861572266,32.06999969482422,33.189998626708984,13021600,0.0,0.0
2025-04-02 00:00:00-04:00,33.185001373291016,34.970001220703125,32.77000045776367,34.43000030517578,9940500,0.0,0.0
2025-04-03 00:00:00-04:00,32.07500076293945,32.48699951171875,31.170000076293945,32.400001525878906,15733100,0.0,0.0
2025-04-04 00:00:00-04:00,30.700000762939453,32.20000076293945,29.639999389648438,31.670000076293945,18112600,0.0,0.0
2025-04-07 00:00:00-04:00,30.520000457763672,35.25,30.360000610351562,32.880001068115234,18918800,0.0,0.0
2025-04-08 00:00:00-04:00,34.20000076293945,34.810001373291016,31.27400016784668,31.889999389648438,13191400,0.0,0.0
2025-04-09 00:00:00-04:00,32.150001525878906,36.65999984741211,31.729999542236328,35.84000015258789,19328500,0.0,0.0
2025-04-10 00:00:00-04:00,34.75,35.38999938964844,33.369998931884766,34.72999954223633,10684800,0.0,0.0
2025-04-11 00:00:00-04:00,34.400001525878906,35.16999816894531,33.09000015258789,34.220001220703125,13136800,0.0,0.0
2025-04-14 00:00:00-04:00,34.95000076293945,35.25,33.220001220703125,34.22999954223633,6834300,0.0,0.0
2025-04-15 00:00:00-04:00,34.25,34.391998291015625,33.165000915527344,33.540000915527344,11715000,0.0,0.0
2025-04-16 00:00:00-04:00,33.25,33.939998626708984,32.939998626708984,33.619998931884766,9763200,0.0,0.0
2025-04-17 00:00:00-04:00,33.84000015258789,34.30500030517578,33.26499938964844,33.61000061035156,9361100,0.0,0.0
2025-04-21 00:00:00-04:00,33.34000015258789,33.39099884033203,31.81999969482422,32.439998626708984,7551100,0.0,0.0
2025-04-22 00:00:00-04:00,32.540000915527344,33.83000183105469,32.540000915527344,33.470001220703125,8129300,0.0,0.0
2025-04-23 00:00:00-04:00,34.790000915527344,35.959999084472656,33.814998626708984,34.04999923706055,9855700,0.0,0.0
2025-04-24 00:00:00-04:00,33.90999984741211,34.66999816894531,33.900001525878906,34.18000030517578,7567200,0.0,0.0
2025-04-25 00:00:00-04:00,33.790000915527344,34.09000015258789,33.2599983215332,33.790000915527344,10432800,0.0,0.0
2025-04-28 00:00:00-04:00,34.11000061035156,34.45000076293945,32.70000076293945,33.279998779296875,10693500,0.0,0.0
2025-04-29 00:00:00-04:00,33.2599983215332,33.7400016784668,32.92499923706055,33.220001220703125,9088100,0.0,0.0
2025-04-30 00:00:00-04:00,32.5,33.369998931884766,32.3120002746582,33.290000915527344,6613900,0.0,0.0
2025-05-01 00:00:00-04:00,33.66999816894531,33.880001068115234,33.13999938964844,33.2599983215332,8303700,0.0,0.0
2025-05-02 00:00:00-04:00,33.619998931884766,34.77000045776367,33.43000030517578,34.25,8571500,0.0,0.0
2025-05-05 00:00:00-04:00,33.91999816894531,34.2400016784668,33.439998626708984,34.130001068115234,7360000,0.0,0.0
2025-05-06 00:00:00-04:00,33.494998931884766,34.0,33.08000183105469,33.58000183105469,8267100,0.0,0.0
2025-05-07 00:00:00-04:00,33.57500076293945,34.709999084472656,33.47999954223633,34.66999816894531,9416200,0.0,0.0
2025-05-08 00:00:00-04:00,35.060001373291016,36.11000061035156,34.400001525878906,35.349998474121094,24649800,0.0,0.0
2025-05-09 00:00:00-04:00,36.58000183105469,37.599998474121094,35.53499984741211,36.22999954223633,27374000,0.0,0.0
2025-05-12 00:00:00-04:00,37.81999969482422,38.849998474121094,37.400001525878906,37.93000030517578,14913600,0.0,0.0
2025-05-13 00:00:00-04:00,37.9900016784668,38.16999816894531,37.189998626708984,37.68000030517578,12342300,0.0,0.0
2025-05-14 00:00:00-04:00,37.70500183105469,38.45500183105469,37.56999969482422,38.25,8551500,0.0,0.0
2025-05-15 00:00:00-04:00,38.0,38.119998931884766,36.459999084472656,36.61000061035156,11260900,0.0,0.0
2025-05-16 00:00:00-04:00,36.77000045776367,37.0,36.279998779296875,36.900001525878906,6963900,0.0,0.0
2025-05-19 00:00:00-04:00,36.0,37.3650016784668,35.900001525878906,37.20000076293945,7112200,0.0,0.0
2025-05-20 00:00:00-04:00,37.02000045776367,37.07500076293945,35.779998779296875,36.06999969482422,7962200,0.0,0.0
2025-05-21 00:00:00-04:00,35.54999923706055,36.720001220703125,35.39500045776367,35.540000915527344,9293700,0.0,0.0
2025-05-22 00:00:00-04:00,35.54999923706055,35.70000076293945,34.724998474121094,34.869998931884766,9636500,0.0,0.0
2025-05-23 00:00:00-04:00,34.19499969482422,35.17900085449219,34.16999816894531,35.08000183105469,6507900,0.0,0.0
2025-05-27 00:00:00-04:00,35.689998626708984,35.88999938964844,34.970001220703125,35.54999923706055,7062900,0.0,0.0
2025-05-28 00:00:00-04:00,35.470001220703125,35.5099983215332,34.939998626708984,35.02000045776367,5457200,0.0,0.0
2025-05-29 00:00:00-04:00,35.505001068115234,36.0,34.790000915527344,35.599998474121094,10729200,0.0,0.0
2025-05-30 00:00:00-04:00,35.279998779296875,35.939998626708984,34.750999450683594,35.880001068115234,10091200,0.0,0.0
2025-06-02 00:00:00-04:00,34.09000015258789,34.15999984741211,32.810001373291016,33.72999954223633,25392200,0.0,0.0
2025-06-03 00:00:00-04:00,33.93000030517578,34.625,33.349998474121094,34.31999969482422,9982100,0.0,0.0
2025-06-04 00:00:00-04:00,34.470001220703125,34.880001068115234,34.08000183105469,34.84000015258789,6015100,0.0,0.0
2025-06-05 00:00:00-04:00,34.560001373291016,34.64899826049805,33.48500061035156,33.72999954223633,10641400,0.0,0.0
2025-06-06 00:00:00-04:00,34.29999923706055,35.904998779296875,34.08000183105469,35.810001373291016,11951800,0.0,0.0
2025-06-09 00:00:00-04:00,36.29999923706055,36.720001220703125,35.95000076293945,36.20000076293945,6908000,0.0,0.0
2025-06-10 00:00:00-04:00,36.88999938964844,38.08000183105469,36.790000915527344,37.560001373291016,11501400,0.0,0.0
2025-06-11 00:00:00-04:00,37.80500030517578,38.19499969482422,37.520999908447266,37.880001068115234,8741300,0.0,0.0
2025-06-12 00:00:00-04:00,37.349998474121094,38.060001373291016,37.310001373291016,37.97999954223633,6786600,0.0,0.0
2025-06-13 00:00:00-04:00,37.25,37.83000183105469,36.23500061035156,36.5,10173500,0.0,0.0
2025-06-16 00:00:00-04:00,36.91999816894531,37.939998626708984,36.875,37.86000061035156,7289700,0.0,0.0
2025-06-17 00:00:00-04:00,37.45000076293945,38.619998931884766,37.41999816894531,38.119998931884766,7767100,0.0,0.0
2025-06-18 00:00:00-04:00,38.099998474121094,39.73500061035156,38.029998779296875,39.599998474121094,10403900,0.0,0.0
2025-06-20 00:00:00-04:00,40.13999938964844,40.9900016784668,40.099998474121094,40.5099983215332,14059900,0.0,0.0
2025-06-23 00:00:00-04:00,40.77000045776367,41.53499984741211,39.96500015258789,41.459999084472656,8010000,0.0,0.0
2025-06-24 00:00:00-04:00,41.91999816894531,43.224998474121094,41.625,42.810001373291016,10165700,0.0,0.0
2025-06-25 00:00:00-04:00,43.290000915527344,43.4900016784668,42.529998779296875,42.7400016784668,8073800,0.0,0.0
2025-06-26 00:00:00-04:00,42.970001220703125,43.26900100708008,42.04999923706055,42.22999954223633,8362800,0.0,0.0
2025-06-27 00:00:00-04:00,42.290000915527344,43.22999954223633,41.53499984741211,42.88999938964844,13952700,0.0,0.0
2025-06-30 00:00:00-04:00,43.150001525878906,43.59000015258789,42.31999969482422,42.88999938964844,8004600,0.0,0.0
2025-07-01 00:00:00-04:00,42.69499969482422,43.446998596191406,41.5,41.9900016784668,11503700,0.0,0.0
2025-07-02 00:00:00-04:00,41.79999923706055,41.939998626708984,39.959999084472656,41.31999969482422,14249500,0.0,0.0
2025-07-03 00:00:00-04:00,41.27000045776367,41.400001525878906,40.5,40.77000045776367,6794700,0.0,0.0
2025-07-07 00:00:00-04:00,40.400001525878906,41.220001220703125,40.20500183105469,40.58000183105469,8148100,0.0,0.0
2025-07-08 00:00:00-04:00,40.75,42.68000030517578,40.75,42.34000015258789,10439300,0.0,0.0
2025-07-09 00:00:00-04:00,42.48500061035156,42.9900016784668,42.15999984741211,42.79999923706055,5938900,0.0,0.0
2025-07-10 00:00:00-04:00,42.83000183105469,44.665000915527344,42.48500061035156,44.56999969482422,10695100,0.0,0.0
2025-07-11 00:00:00-04:00,44.47999954223633,44.849998474121094,42.88999938964844,42.97999954223633,7201900,0.0,0.0
2025-07-14 00:00:00-04:00,42.80500030517578,43.91999816894531,42.560001373291016,43.790000915527344,8374400,0.0,0.0
2025-07-15 00:00:00-04:00,44.0,44.40999984741211,42.9900016784668,43.79999923706055,8664600,0.0,0.0
2025-07-16 00:00:00-04:00,44.23500061035156,44.790000915527344,42.78499984741211,43.36000061035156,6085000,0.0,0.0
2025-07-17 00:00:00-04:00,43.66999816894531,44.73500061035156,43.599998474121094,43.939998626708984,8894000,0.0,0.0
2025-07-18 00:00:00-04:00,44.02000045776367,44.08000183105469,43.25,43.720001220703125,4734200,0.0,0.0
2025-07-21 00:00:00-04:00,43.7599983215332,45.0,43.11000061035156,44.470001220703125,7851500,0.0,0.0
2025-07-22 00:00:00-04:00,44.5099983215332,45.15999984741211,43.917999267578125,44.560001373291016,8777400,0.0,0.0
2025-07-23 00:00:00-04:00,44.68000030517578,45.0,44.255001068115234,44.81999969482422,6270500,0.0,0.0
2025-07-24 00:00:00-04:00,44.849998474121094,44.904998779296875,43.599998474121094,44.040000915527344,6228400,0.0,0.0
2025-07-25 00:00:00-04:00,44.55500030517578,44.959999084472656,44.17100143432617,44.86000061035156,4773600,0.0,0.0
2025-07-28 00:00:00-04:00,45.0,45.04999923706055,44.04999923706055,44.279998779296875,6573200,0.0,0.0
2025-07-29 00:00:00-04:00,44.564998626708984,44.564998626708984,43.32500076293945,43.599998474121094,7805600,0.0,0.0
2025-07-30 00:00:00-04:00,43.56999969482422,45.790000915527344,43.45000076293945,45.75,18798300,0.0,0.0
2025-07-31 00:00:00-04:00,46.448001861572266,46.63999938964844,44.560001373291016,45.040000915527344,11812500,0.0,0.0
2025-08-01 00:00:00-04:00,44.22999954223633,44.25,43.119998931884766,43.72999954223633,6812500,0.0,0.0
2025-08-04 00:00:00-04:00,44.349998474121094,45.06999969482422,43.86000061035156,45.04999923706055,7101700,0.0,0.0
2025-08-05 00:00:00-04:00,45.130001068115234,45.150001525878906,43.974998474121094,44.939998626708984,9050600,0.0,0.0
2025-08-06 00:00:00-04:00,44.810001373291016,45.91999816894531,44.70000076293945,45.36000061035156,14980300,0.0,0.0
2025-08-07 00:00:00-04:00,46.21500015258789,47.400001525878906,43.4900016784668,45.20000076293945,23654300,0.0,0.0
2025-08-08 00:00:00-04:00,44.61000061035156,44.880001068115234,42.78499984741211,42.880001068115234,16820700,0.0,0.0
2025-08-11 00:00:00-04:00,42.939998626708984,43.12900161743164,42.380001068115234,42.72999954223633,8910900,0.0,0.0
2025-08-12 00:00:00-04:00,42.75,43.185001373291016,42.44499969482422,43.099998474121094,7110000,0.0,0.0
2025-08-13 00:00:00-04:00,43.209999084472656,43.4900016784668,42.66999816894531,43.15999984741211,8364400,0.0,0.0
2025-08-14 00:00:00-04:00,42.790000915527344,44.40999984741211,42.678001403808594,43.66999816894531,6984800,0.0,0.0
2025-08-15 00:00:00-04:00,43.439998626708984,45.7599983215332,43.25,44.939998626708984,9604100,0.0,0.0
2025-08-18 00:00:00-04:00,45.310001373291016,46.81999969482422,45.16299819946289,45.70000076293945,11730500,0.0,0.0
2025-08-19 00:00:00-04:00,44.630001068115234,45.84000015258789,43.9900016784668,45.02000045776367,10695500,0.0,0.0
